algorithm,horizon,features,n_features,risk_strategy,total_return,cagr,spx_cagr,portfolio_60_40_cagr,risk_parity_cagr,excess_cagr_spx,excess_cagr_6040,excess_cagr_rp,volatility,sharpe,max_drawdown,calmar_ratio,var_5pct,information_ratio_spx,information_ratio_6040,r2,correlation,rmse,n_trades,years,successful_splits,feature_set
Linear,1,"[""SolitonAsymmetryY_MA10"", ""SolitonAsymmetryX"", ""SolitonConcentration_MA5"", ""SolitonAsymmetryRatio"", ""SolitonAsymmetryMagnitude"", ""SolitonAsymmetryY_MA5"", ""SolitonConcentration_MA10"", ""SolitonConcentration""]",8,RiskParity,-0.007089227475392254,-0.0004008704332829627,0.08255977301117667,0.06468149346405405,0.04826811658868113,-0.08296064344445964,-0.06508236389733701,-0.048668987021964094,0.0011065546782330598,-0.01786039404539481,0.007689883683651791,-0.04008704332829627,2.4037639890266717e-5,-0.39737318579027686,-0.5246908426955943,-0.009166063045832118,-0.026773107484913204,0.018774347391942146,4467,17.744010951403148,3,PostCollision
Linear,1,"[""SolitonAsymmetryY_MA10"", ""SolitonAsymmetryX"", ""SolitonConcentration_MA5"", ""SolitonAsymmetryRatio"", ""SolitonAsymmetryMagnitude"", ""SolitonAsymmetryY_MA5"", ""SolitonConcentration_MA10"", ""SolitonConcentration""]",8,ConservativeBalanced,-0.0005351807076823024,-3.0168821151699277e-5,0.08255977301117667,0.06468149346405405,0.04826811658868113,-0.08258994183232837,-0.06471166228520575,-0.04829828540983283,8.106951522538967e-5,-0.018511904055205218,0.0005619841473777059,-0.0030168821151699277,1.8028229917700033e-6,-0.39604021150497454,-0.5222281153636565,-0.009166063045832118,-0.026773107484913204,0.018774347391942146,4467,17.744010951403148,3,PostCollision
Linear,1,"[""Returns"", ""RSI14"", ""MACDsig"", ""StochK14"", ""CCI20"", ""Volatility5""]",6,KellyCriterion,-0.11871076031133372,-0.007129389714753742,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.08733286517671979,-0.07044323405847042,-0.05490883277978331,0.08899911750482378,0.008542879720415744,0.29653549828333314,-0.02404228079277634,0.0037268879799796984,-0.2871217817750628,-0.345543812686757,0.0026143635367078533,0.05199328474817498,0.018705218611721076,4446,17.661875427789184,3,Traditional
Linear,1,"[""Returns"", ""RSI14"", ""MACDsig"", ""StochK14"", ""CCI20"", ""Volatility5""]",6,VolatilityTargeting,0.0012905892040304026,7.302759031801997e-5,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.08013044787164803,-0.06324081675339865,-0.04770641547471155,0.0002373856818296184,0.028141182219250827,0.00061846757473795,0.0073027590318019975,6.5656943235019775e-6,-0.3838319472288059,-0.50963294334444,0.0026143635367078533,0.05199328474817498,0.018705218611721076,4446,17.661875427789184,3,Traditional
Linear,1,"[""Returns"", ""RSI14"", ""MACDsig"", ""StochK14"", ""CCI20"", ""Volatility5""]",6,MaxDrawdownControl,0.000994976537014154,5.6308282692540956e-5,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.0801471671792735,-0.06325753606102413,-0.04772313478233703,0.0001515981216790659,0.02977775777897532,0.0003455458944115039,0.005630828269254096,2.735705968125824e-6,-0.38402019158467193,-0.5099101905426859,0.0026143635367078533,0.05199328474817498,0.018705218611721076,4446,17.661875427789184,3,Traditional
Linear,1,"[""Returns"", ""RSI14"", ""MACDsig"", ""StochK14"", ""CCI20"", ""Volatility5""]",6,VaRBased,0.0011989525950535608,6.784529067083156e-5,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.08013563017129521,-0.06324599905304584,-0.04771159777435874,0.00018192411691831065,0.02988251837258231,0.0004146498701782875,0.006784529067083156,3.282847161750989e-6,-0.3839580864704876,-0.5098192887530051,0.0026143635367078533,0.05199328474817498,0.018705218611721076,4446,17.661875427789184,3,Traditional
Linear,1,"[""Returns"", ""RSI14"", ""MACDsig"", ""StochK14"", ""CCI20"", ""Volatility5""]",6,RiskParity,0.007999585327131499,0.00045122930504826186,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.07975224615691778,-0.06286261503866841,-0.04732821375998131,0.001212827269285917,0.029851409703114336,0.002763150795084923,0.045122930504826186,2.1885647745006597e-5,-0.38188272849024163,-0.5067769912584008,0.0026143635367078533,0.05199328474817498,0.018705218611721076,4446,17.661875427789184,3,Traditional
Linear,1,"[""Returns"", ""RSI14"", ""MACDsig"", ""StochK14"", ""CCI20"", ""Volatility5""]",6,ConservativeBalanced,0.00039854731956511386,2.2561161029610588e-5,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.08018091430093643,-0.06329128318268706,-0.04775688190399996,6.536710834406737e-5,0.03026887498983705,0.0001546275444401197,0.002256116102961059,1.6414235808754946e-6,-0.3841826483007527,-0.5101464313620918,0.0026143635367078533,0.05199328474817498,0.018705218611721076,4446,17.661875427789184,3,Traditional
Linear,1,"[""Returns"", ""RSI14"", ""SolitonAsymmetryY_MA10"", ""MACDsig"", ""SolitonAsymmetryX"", ""SolitonAsymmetryRatio"", ""SolitonAsymmetryMagnitude"", ""SolitonAsymmetryY_MA5""]",8,KellyCriterion,-0.12460313066890959,-0.007506441372735706,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.08770991683470175,-0.07082028571645238,-0.055285884437765276,0.08902494284976294,0.008105776621868312,0.3501914998389136,-0.021435247218132458,0.0037566212762921306,-0.28292361262724564,-0.3347929164453504,-0.0017102223683123086,0.02963694606702561,0.01874572692951503,4446,17.661875427789184,3,Hybrid
Linear,1,"[""Returns"", ""RSI14"", ""SolitonAsymmetryY_MA10"", ""MACDsig"", ""SolitonAsymmetryX"", ""SolitonAsymmetryRatio"", ""SolitonAsymmetryMagnitude"", ""SolitonAsymmetryY_MA5""]",8,VolatilityTargeting,0.0003759560165795847,2.1282528247956733e-5,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.08018219293371809,-0.06329256181546872,-0.04775816053678161,0.00031420183915829126,0.011785789603733653,0.0009328825561760166,0.0021282528247956733,5.800476253143517e-6,-0.3841629126667059,-0.5101840137598037,-0.0017102223683123086,0.02963694606702561,0.01874572692951503,4446,17.661875427789184,3,Hybrid
Linear,1,"[""Returns"", ""RSI14"", ""SolitonAsymmetryY_MA10"", ""MACDsig"", ""SolitonAsymmetryX"", ""SolitonAsymmetryRatio"", ""SolitonAsymmetryMagnitude"", ""SolitonAsymmetryY_MA5""]",8,MaxDrawdownControl,0.0006649756025901298,3.763853488347735e-5,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.08016583692708257,-0.0632762058088332,-0.04774180453014609,0.00017106855295936224,0.02015062240824046,0.0003892777977521654,0.003763853488347735,2.416865105476466e-6,-0.38413602681210773,-0.5100985469491776,-0.0017102223683123086,0.02963694606702561,0.01874572692951503,4446,17.661875427789184,3,Hybrid
Linear,1,"[""Returns"", ""RSI14"", ""SolitonAsymmetryY_MA10"", ""MACDsig"", ""SolitonAsymmetryX"", ""SolitonAsymmetryRatio"", ""SolitonAsymmetryMagnitude"", ""SolitonAsymmetryY_MA5""]",8,VaRBased,0.0008102700340979209,4.585925868338947e-5,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.08015761620328266,-0.06326798508503328,-0.04773358380634618,0.0002052992903774623,0.02037374987637866,0.000467121932284949,0.004585925868338947,2.9002381265717585e-6,-0.38409494650712095,-0.5100417204343357,-0.0017102223683123086,0.02963694606702561,0.01874572692951503,4446,17.661875427789184,3,Hybrid
Linear,1,"[""Returns"", ""RSI14"", ""SolitonAsymmetryY_MA10"", ""MACDsig"", ""SolitonAsymmetryX"", ""SolitonAsymmetryRatio"", ""SolitonAsymmetryMagnitude"", ""SolitonAsymmetryY_MA5""]",8,RiskParity,0.005394852296995814,0.00030467725946725643,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.07989879820249879,-0.06300916708424942,-0.04747476580556231,0.001368661437312848,0.020358143411537036,0.0031115569988490973,0.030467725946725643,1.9334920843811727e-5,-0.38279359781989386,-0.5082546222967084,-0.0017102223683123086,0.02963694606702561,0.01874572692951503,4446,17.661875427789184,3,Hybrid
Linear,1,"[""Returns"", ""RSI14"", ""SolitonAsymmetryY_MA10"", ""MACDsig"", ""SolitonAsymmetryX"", ""SolitonAsymmetryRatio"", ""SolitonAsymmetryMagnitude"", ""SolitonAsymmetryY_MA5""]",8,ConservativeBalanced,0.00017907274701006826,1.0138086624866816e-5,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.08019333737534118,-0.06330370625709181,-0.0477693049784047,8.291173522328227e-5,0.015149039531008742,0.000233232947177158,0.0010138086624866816,1.4501190632858792e-6,-0.3842622014959544,-0.5102781340136526,-0.0017102223683123086,0.02963694606702561,0.01874572692951503,4446,17.661875427789184,3,Hybrid
Linear,1,"[""Returns"", ""RSI14"", ""SolitonEnergy"", ""Volatility10"", ""SolitonAsymmetryY""]",5,KellyCriterion,-0.027912982968119032,-0.0015976416925322923,0.08135496742188697,0.06397816231981213,0.04794237886470154,-0.08295260911441926,-0.06557580401234442,-0.04954002055723383,0.08895067449062811,0.01306134857439336,0.3110353572311183,-0.005136527585656915,0.0037268879799796984,-0.25465728162393225,-0.28279906839711993,0.0034922215699604298,0.059735113311470606,0.01867373063777308,4458,17.7056810403833,3,BestFeatures
Linear,1,"[""Returns"", ""RSI14"", ""SolitonEnergy"", ""Volatility10"", ""SolitonAsymmetryY""]",5,VolatilityTargeting,0.0015285668761015404,8.626980722792332e-5,0.08135496742188697,0.06397816231981213,0.04794237886470154,-0.08126869761465905,-0.0638918925125842,-0.04785610905747362,0.00023424435606144862,0.031554801095412414,0.0005333608396216122,0.008626980722792332,6.406847328805347e-6,-0.3894709561294146,-0.5152606024499826,0.0034922215699604298,0.059735113311470606,0.01867373063777308,4458,17.7056810403833,3,BestFeatures
Linear,1,"[""Returns"", ""RSI14"", ""SolitonEnergy"", ""Volatility10"", ""SolitonAsymmetryY""]",5,MaxDrawdownControl,0.0011652820911385062,6.577786962491672e-5,0.08135496742188697,0.06397816231981213,0.04794237886470154,-0.08128918955226205,-0.06391238445018721,-0.047876600995076624,0.00015182334838011467,0.0333552367185626,0.00023894435841937775,0.006577786962491672,2.669519720335562e-6,-0.3896550198824137,-0.5155292418334326,0.0034922215699604298,0.059735113311470606,0.01867373063777308,4458,17.7056810403833,3,BestFeatures
Linear,1,"[""Returns"", ""RSI14"", ""SolitonEnergy"", ""Volatility10"", ""SolitonAsymmetryY""]",5,VaRBased,0.0014039719515040634,7.924252608981774e-5,0.08135496742188697,0.06397816231981213,0.04794237886470154,-0.08127572489579715,-0.06389891979372231,-0.04786313633861172,0.00018219372640394048,0.03347256238976318,0.0002867347408421171,0.007924252608981774,3.203423664402674e-6,-0.3895872866730513,-0.515429597929887,0.0034922215699604298,0.059735113311470606,0.01867373063777308,4458,17.7056810403833,3,BestFeatures
Linear,1,"[""Returns"", ""RSI14"", ""SolitonEnergy"", ""Volatility10"", ""SolitonAsymmetryY""]",5,RiskParity,0.009392991847535158,0.0005281706332433966,0.08135496742188697,0.06397816231981213,0.04794237886470154,-0.08082679678864357,-0.06344999168656873,-0.047414208231458144,0.0012146237688189922,0.03349085558171069,0.0019119047753375985,0.052817063324339664,2.1356157762684495e-5,-0.38732094895646313,-0.512090216367316,0.0034922215699604298,0.059735113311470606,0.01867373063777308,4458,17.7056810403833,3,BestFeatures
Linear,1,"[""Returns"", ""RSI14"", ""SolitonEnergy"", ""Volatility10"", ""SolitonAsymmetryY""]",5,ConservativeBalanced,0.0004623007618953125,2.6104613848998426e-5,0.08135496742188697,0.06397816231981213,0.04794237886470154,-0.08132886280803797,-0.06395205770596313,-0.04791627425085254,6.501236244523178e-5,0.033388859543397535,0.00013334857177187695,0.0026104613848998426,1.601711832201337e-6,-0.3898379083087182,-0.5157975768382547,0.0034922215699604298,0.059735113311470606,0.01867373063777308,4458,17.7056810403833,3,BestFeatures
Linear,3,"[""SolitonAsymmetryY_MA10"", ""SolitonHeight"", ""SolitonProbeMean"", ""SolitonAsymmetryX"", ""SolitonProbeStd"", ""SolitonConcentration_MA5"", ""SolitonAsymmetryY_MA5"", ""SolitonProbeMax""]",8,KellyCriterion,0.26220009114042214,0.013221899592532171,0.08225789705315179,0.06450966816619164,0.048188946417961454,-0.06903599746061961,-0.051287768573659465,-0.03496704682542928,0.14814211066946828,0.014518295957245637,0.47676578197420877,0.027732484361152047,0.0070780207321212525,-0.1352933774893173,-0.08003595337736814,-0.0006351337596823825,0.0393074286574751,0.031154718045749086,4464,17.727583846680357,3,SolitonCore
Linear,3,"[""SolitonAsymmetryY_MA10"", ""SolitonHeight"", ""SolitonProbeMean"", ""SolitonAsymmetryX"", ""SolitonProbeStd"", ""SolitonConcentration_MA5"", ""SolitonAsymmetryY_MA5"", ""SolitonProbeMax""]",8,VolatilityTargeting,0.00762928405111903,0.00042882085815842963,0.08225789705315179,0.06450966816619164,0.048188946417961454,-0.08182907619499336,-0.0640808473080332,-0.047760125559803024,0.0007321192063654061,0.04106055205585007,0.0022166387012582315,0.04288208581584296,2.3609044060145266e-5,-0.3922030541458518,-0.5171118174048001,-0.0006351337596823825,0.0393074286574751,0.031154718045749086,4464,17.727583846680357,3,SolitonCore
Linear,3,"[""SolitonAsymmetryY_MA10"", ""SolitonHeight"", ""SolitonProbeMean"", ""SolitonAsymmetryX"", ""SolitonProbeStd"", ""SolitonConcentration_MA5"", ""SolitonAsymmetryY_MA5"", ""SolitonProbeMax""]",8,MaxDrawdownControl,0.0036531910914820035,0.00020571948757241998,0.08225789705315179,0.06450966816619164,0.048188946417961454,-0.08205217756557937,-0.06430394867861922,-0.047983226930389034,0.0004839483089909762,0.029621978629412838,0.0015988044497357752,0.020571948757241998,9.837101691727195e-6,-0.3933329440005569,-0.5189154252116386,-0.0006351337596823825,0.0393074286574751,0.031154718045749086,4464,17.727583846680357,3,SolitonCore
Linear,3,"[""SolitonAsymmetryY_MA10"", ""SolitonHeight"", ""SolitonProbeMean"", ""SolitonAsymmetryX"", ""SolitonProbeStd"", ""SolitonConcentration_MA5"", ""SolitonAsymmetryY_MA5"", ""SolitonProbeMax""]",8,VaRBased,0.004449006644455075,0.00025043993331985703,0.08225789705315179,0.06450966816619164,0.048188946417961454,-0.08200745711983193,-0.06425922823287178,-0.047938506484641596,0.0005808472656199127,0.030022777381938835,0.0019182956046103596,0.025043993331985703,1.1804522030072635e-5,-0.39311782520688704,-0.5185886045570834,-0.0006351337596823825,0.0393074286574751,0.031154718045749086,4464,17.727583846680357,3,SolitonCore
Linear,3,"[""SolitonAsymmetryY_MA10"", ""SolitonHeight"", ""SolitonProbeMean"", ""SolitonAsymmetryX"", ""SolitonProbeStd"", ""SolitonConcentration_MA5"", ""SolitonAsymmetryY_MA5"", ""SolitonProbeMax""]",8,RiskParity,0.029893929786519877,0.001662962171002036,0.08225789705315179,0.06450966816619164,0.048188946417961454,-0.08059493488214975,-0.0628467059951896,-0.04652598424695942,0.0038723145090428747,0.02999780781856824,0.01272767187085938,0.1306572158581074,7.869681353381756e-5,-0.386256060611064,-0.5081079645677166,-0.0006351337596823825,0.0393074286574751,0.031154718045749086,4464,17.727583846680357,3,SolitonCore
Linear,3,"[""SolitonAsymmetryY_MA10"", ""SolitonHeight"", ""SolitonProbeMean"", ""SolitonAsymmetryX"", ""SolitonProbeStd"", ""SolitonConcentration_MA5"", ""SolitonAsymmetryY_MA5"", ""SolitonProbeMax""]",8,ConservativeBalanced,0.002077132350222091,0.00011705484244872721,0.08225789705315179,0.06450966816619164,0.048188946417961454,-0.08214084221070306,-0.06439261332374291,-0.048071891575512726,0.00020841876286416307,0.039254908037174366,0.0006550701981100173,0.011705484244872721,5.902261015036317e-6,-0.3937446949999831,-0.5195104692768795,-0.0006351337596823825,0.0393074286574751,0.031154718045749086,4464,17.727583846680357,3,SolitonCore
Linear,3,"[""SolitonAsymmetryY_MA10"", ""SolitonAsymmetryX"", ""SolitonConcentration_MA5"", ""SolitonAsymmetryY_MA5"", ""SolitonAsymmetryY"", ""SolitonAsymmetryMagnitude"", ""SolitonConcentration"", ""SolitonConcentration_MA10""]",8,KellyCriterion,-0.4046935835126959,-0.028834422952646932,0.08225789705315179,0.06450966816619164,0.048188946417961454,-0.11109232000579872,-0.09334409111883857,-0.07702336937060839,0.1479218781284973,-0.004351039960222036,0.6305781760130906,-0.045726959875072394,0.00832569206778425,-0.34157134061988953,-0.3595527429800901,-0.0039900446369420806,-0.0029716395048477876,0.031206901821941097,4464,17.727583846680357,3,PostCollision
Linear,3,"[""SolitonAsymmetryY_MA10"", ""SolitonAsymmetryX"", ""SolitonConcentration_MA5"", ""SolitonAsymmetryY_MA5"", ""SolitonAsymmetryY"", ""SolitonAsymmetryMagnitude"", ""SolitonConcentration"", ""SolitonConcentration_MA10""]",8,VolatilityTargeting,0.0013676287239664817,7.709719874404719e-5,0.08225789705315179,0.06450966816619164,0.048188946417961454,-0.08218079985440774,-0.06443257096744759,-0.048111849219217406,0.0004358729044348185,0.016097477132299188,0.002127276401156083,0.007709719874404719,3.7798296764681825e-5,-0.39382763121449343,-0.5196987407888964,-0.0039900446369420806,-0.0029716395048477876,0.031206901821941097,4464,17.727583846680357,3,PostCollision
Linear,3,"[""SolitonAsymmetryY_MA10"", ""SolitonAsymmetryX"", ""SolitonConcentration_MA5"", ""SolitonAsymmetryY_MA5"", ""SolitonAsymmetryY"", ""SolitonAsymmetryMagnitude"", ""SolitonConcentration"", ""SolitonConcentration_MA10""]",8,MaxDrawdownControl,3.1913519751979036e-5,1.8001911330500775e-6,0.08225789705315179,0.06450966816619164,0.048188946417961454,-0.08225609686201873,-0.06450786797505859,-0.0481871462268284,0.00026027032027953,0.0042246819663454395,0.0013222221241035816,0.00018001911330500775,1.7121261201572227e-5,-0.3942342402214579,-0.5203266309803983,-0.0039900446369420806,-0.0029716395048477876,0.031206901821941097,4464,17.727583846680357,3,PostCollision
Linear,3,"[""SolitonAsymmetryY_MA10"", ""SolitonAsymmetryX"", ""SolitonConcentration_MA5"", ""SolitonAsymmetryY_MA5"", ""SolitonAsymmetryY"", ""SolitonAsymmetryMagnitude"", ""SolitonConcentration"", ""SolitonConcentration_MA10""]",8,VaRBased,9.154280849295901e-5,5.163639660743513e-6,0.08225789705315179,0.06450966816619164,0.048188946417961454,-0.08225273341349104,-0.06450450452653089,-0.04818378277830071,0.0003125579902057913,0.004848248153050182,0.0015864876222897015,0.0005163639660743513,2.054551344188667e-5,-0.39420301531248714,-0.5202886753787889,-0.0039900446369420806,-0.0029716395048477876,0.031206901821941097,4464,17.727583846680357,3,PostCollision
Linear,3,"[""SolitonAsymmetryY_MA10"", ""SolitonAsymmetryX"", ""SolitonConcentration_MA5"", ""SolitonAsymmetryY_MA5"", ""SolitonAsymmetryY"", ""SolitonAsymmetryMagnitude"", ""SolitonConcentration"", ""SolitonConcentration_MA10""]",8,RiskParity,0.0005560488173765771,3.1358080162968704e-5,0.08225789705315179,0.06450966816619164,0.048188946417961454,-0.08222653897298882,-0.06447831008602867,-0.048157588337798485,0.0020837108754733964,0.004808830518196029,0.010536111761724275,0.002976247867537506,0.00013697008961257781,-0.3935673110123309,-0.5196814664841123,-0.0039900446369420806,-0.0029716395048477876,0.031206901821941097,4464,17.727583846680357,3,PostCollision
Linear,3,"[""SolitonAsymmetryY_MA10"", ""SolitonAsymmetryX"", ""SolitonConcentration_MA5"", ""SolitonAsymmetryY_MA5"", ""SolitonAsymmetryY"", ""SolitonAsymmetryMagnitude"", ""SolitonConcentration"", ""SolitonConcentration_MA10""]",8,ConservativeBalanced,0.0003708785533539776,2.0917327272051978e-5,0.08225789705315179,0.06450966816619164,0.048188946417961454,-0.08223697972587973,-0.06448875083891958,-0.0481680290906894,0.00012546925076867084,0.015172101781368904,0.0006397364077710617,0.0020917327272051978,1.0272756720943335e-5,-0.39418462886869776,-0.5202085889602446,-0.0039900446369420806,-0.0029716395048477876,0.031206901821941097,4464,17.727583846680357,3,PostCollision
Linear,3,"[""Returns"", ""MACDsig"", ""RSI14"", ""StochK14"", ""CCI20"", ""Volatility5""]",6,KellyCriterion,-0.5223651818841994,-0.04097331009536609,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.12117678555733213,-0.10428715443908276,-0.08875275316039566,0.14846572700171368,-0.008153733392288911,0.6491221173004107,-0.06312111235058077,0.006513409475223362,-0.3781674060605924,-0.41343797541339056,-0.00428774271018284,0.016413588094954305,0.03126857438075548,4446,17.661875427789184,3,Traditional
Linear,3,"[""Returns"", ""MACDsig"", ""RSI14"", ""StochK14"", ""CCI20"", ""Volatility5""]",6,VolatilityTargeting,0.004648749079811968,0.00026263270012516493,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.07994084276184088,-0.06305121164359151,-0.047516810364904405,0.0007569277273009909,0.026502408717621013,0.004086546278089297,0.026263270012516493,2.5006667715830012e-5,-0.3829341666882331,-0.5082441440041975,-0.00428774271018284,0.016413588094954305,0.03126857438075548,4446,17.661875427789184,3,Traditional
Linear,3,"[""Returns"", ""MACDsig"", ""RSI14"", ""StochK14"", ""CCI20"", ""Volatility5""]",6,MaxDrawdownControl,0.0014292964287780342,8.08710102737642e-5,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.08012260445169228,-0.06323297333344291,-0.047698572054755806,0.0004934891221950211,0.01357722900799102,0.003071322996983913,0.00808710102737642,1.041944488159584e-5,-0.3838788969620389,-0.5097389617979735,-0.00428774271018284,0.016413588094954305,0.03126857438075548,4446,17.661875427789184,3,Traditional
Linear,3,"[""Returns"", ""MACDsig"", ""RSI14"", ""StochK14"", ""CCI20"", ""Volatility5""]",6,VaRBased,0.0017557175266860578,9.932496573705762e-5,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.08010415049622899,-0.06321451937797962,-0.04768011809929251,0.0005922330060747107,0.013834271073597243,0.0036846647181076483,0.009932496573705762,1.2503333857915006e-5,-0.383777744409186,-0.509595340274542,-0.00428774271018284,0.016413588094954305,0.03126857438075548,4446,17.661875427789184,3,Traditional
Linear,3,"[""Returns"", ""MACDsig"", ""RSI14"", ""StochK14"", ""CCI20"", ""Volatility5""]",6,RiskParity,0.011605720106041554,0.0006535353781946807,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.07954994008377136,-0.062660308965522,-0.04712590768683489,0.003948213374334644,0.013795130423533277,0.02435607944314611,0.02683253598840547,8.335555905276672e-5,-0.38062861015088156,-0.50508695652706,-0.00428774271018284,0.016413588094954305,0.03126857438075548,4446,17.661875427789184,3,Traditional
Linear,3,"[""Returns"", ""MACDsig"", ""RSI14"", ""StochK14"", ""CCI20"", ""Volatility5""]",6,ConservativeBalanced,0.0013126274837955134,7.427384827973782e-5,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.08012920161368631,-0.06323957049543694,-0.04770516921674983,0.00021380466664716382,0.02625475704552034,0.001186816363160171,0.007427384827973782,6.251666928957503e-6,-0.3839371169311028,-0.5097689282645554,-0.00428774271018284,0.016413588094954305,0.03126857438075548,4446,17.661875427789184,3,Traditional
Linear,3,"[""SolitonAsymmetryY_MA10"", ""Returns"", ""MACDsig"", ""RSI14"", ""SolitonAsymmetryX"", ""SolitonAsymmetryY_MA5"", ""SolitonAsymmetryMagnitude"", ""SolitonAsymmetryY""]",8,KellyCriterion,0.19777569328857514,0.010270222131665285,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.06993325333030076,-0.05304362221205139,-0.037509220933364285,0.13171422783719022,0.015889779362181614,0.5096548860337222,0.020151326737179044,0.007164455444866758,-0.19032644511091615,-0.160271524897279,-0.0006472000250177246,0.03295619549442075,0.03121184864127078,4446,17.661875427789184,3,Hybrid
Linear,3,"[""SolitonAsymmetryY_MA10"", ""Returns"", ""MACDsig"", ""RSI14"", ""SolitonAsymmetryX"", ""SolitonAsymmetryY_MA5"", ""SolitonAsymmetryMagnitude"", ""SolitonAsymmetryY""]",8,VolatilityTargeting,0.005383163942910178,0.0003040188219538553,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.07989945664001219,-0.06300982552176282,-0.047475424243075715,0.0006198265377312857,0.03703983095255042,0.0020377288176709847,0.030401882195385532,2.2317752177984066e-5,-0.38279544671231835,-0.507970643407784,-0.0006472000250177246,0.03295619549442075,0.03121184864127078,4446,17.661875427789184,3,Hybrid
Linear,3,"[""SolitonAsymmetryY_MA10"", ""Returns"", ""MACDsig"", ""RSI14"", ""SolitonAsymmetryX"", ""SolitonAsymmetryY_MA5"", ""SolitonAsymmetryMagnitude"", ""SolitonAsymmetryY""]",8,MaxDrawdownControl,0.002490226484415034,0.00014082910643398172,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.08006264635553206,-0.06317301523728269,-0.04763861395859559,0.0003777571702895138,0.028116716326359776,0.0015659624563950714,0.014082910643398172,9.299063407493362e-6,-0.3836537053680032,-0.509337862012862,-0.0006472000250177246,0.03295619549442075,0.03121184864127078,4446,17.661875427789184,3,Hybrid
Linear,3,"[""SolitonAsymmetryY_MA10"", ""Returns"", ""MACDsig"", ""RSI14"", ""SolitonAsymmetryX"", ""SolitonAsymmetryY_MA5"", ""SolitonAsymmetryMagnitude"", ""SolitonAsymmetryY""]",8,VaRBased,0.003069023381023726,0.00017351438125579044,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.08002996108071025,-0.06314032996246088,-0.04760592868377378,0.0004535361560050389,0.028755294680641676,0.0018788970695227784,0.017351438125579044,1.1158876088992034e-5,-0.38349618268214214,-0.5090952097414182,-0.0006472000250177246,0.03295619549442075,0.03121184864127078,4446,17.661875427789184,3,Hybrid
Linear,3,"[""SolitonAsymmetryY_MA10"", ""Returns"", ""MACDsig"", ""RSI14"", ""SolitonAsymmetryX"", ""SolitonAsymmetryY_MA5"", ""SolitonAsymmetryMagnitude"", ""SolitonAsymmetryY""]",8,RiskParity,0.020556188402079425,0.0011527364160648368,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.07905073904590121,-0.06216110792765184,-0.04662670664896473,0.0030235693623309394,0.028735043424280897,0.01246769045656764,0.09245789507531499,7.439250725994691e-5,-0.3787621117988263,-0.5018078021015352,-0.0006472000250177246,0.03295619549442075,0.03121184864127078,4446,17.661875427789184,3,Hybrid
Linear,3,"[""SolitonAsymmetryY_MA10"", ""Returns"", ""MACDsig"", ""RSI14"", ""SolitonAsymmetryX"", ""SolitonAsymmetryY_MA5"", ""SolitonAsymmetryMagnitude"", ""SolitonAsymmetryY""]",8,ConservativeBalanced,0.0015276137090138218,8.642989612162033e-5,0.08020347546196605,0.06331384434371667,0.04777944306502957,-0.08011704556584442,-0.06322741444759505,-0.04769301316890795,0.0001747139303299962,0.036998554805698004,0.000590560676702341,0.008642989612162033,5.579438044496017e-6,-0.3838952968574235,-0.5096871527174237,-0.0006472000250177246,0.03295619549442075,0.03121184864127078,4446,17.661875427789184,3,Hybrid
Linear,3,"[""Returns"", ""RSI14"", ""SolitonEnergy"", ""SolitonAsymmetryY"", ""Volatility10""]",5,KellyCriterion,-0.25174334877267057,-0.016246032101245422,0.08135496742188697,0.06397816231981213,0.04794237886470154,-0.09760099952313239,-0.08022419442105755,-0.06418841096594696,0.14812794504420493,0.003247667944869107,0.6250599406308119,-0.025991158679677807,0.006572904942028947,-0.2625558598703231,-0.2521736870286039,-0.0014307847871506407,0.022930821616365414,0.031184851160034815,4458,17.7056810403833,3,BestFeatures
